-0.5695407987,-0.1327694952,2.4827165604
0.1259650588,-0.1388627291,-0.5729960799
0.1259650588,-0.1388627291,-0.5729960799
-0.5096965432,0.1705060452,2.4342765808
-0.4896197617,0.1716093123,2.3404974937
-0.6924602389,0.2937163413,3.3237569332
-0.5671715736,0.2779924273,2.7235870361
-0.3498611152,0.1801535785,1.6818809509
-0.1808206737,0.1092367545,0.8814324141
-0.1888846159,0.1167992577,0.9214684963
-0.3577115238,0.2751291394,1.7596689463
-0.3909444213,0.3063044250,1.9247162342
-0.1705628335,0.3334154487,1.2543959618
-0.1808338761,0.3706604242,1.3940808773
-0.1799674332,0.3691823483,1.3886950016
-0.1762314588,0.3769344091,1.4180303812
0.1877459139,-0.2372299731,-0.9508023262
0.1877148300,-0.2371685356,-0.9505783319
0.1883333921,-0.2372471839,-0.9530185461
0.1876681000,-0.2370877266,-0.9502857924
0.1876681000,-0.2370877266,-0.9502857924
0.1883333921,-0.2372471839,-0.9530185461
0.2889881730,-0.3716392815,-1.6969593763
0.2554810643,-0.2849704623,-1.4530546665
0.1883333921,-0.2372471839,-0.9530185461
0.1883333921,-0.2372471839,-0.9530185461
0.1883333921,-0.2372471839,-0.9530185461
0.2790081203,-0.3383703828,-1.6499030590
0.2540825605,-0.2787464559,-1.4560379982
0.0776057467,0.2576104999,-0.8672069311
0.0776057467,0.2576104999,-0.8672069311
0.1986773908,-0.0937462449,-0.6568828225
0.1982243955,-0.0952556133,-0.6569041014
0.1982243955,-0.0952556133,-0.6569041014
0.1321992427,0.0706314892,-0.7612462044
0.1329925209,0.0680777282,-0.7596408129
0.1294889152,0.0604339503,-0.7524325848
0.1236297861,0.0668696016,-0.7562999725
0.1218895763,0.0684709251,-0.7570215464
0.1252537966,0.0557188690,-0.7488598824
0.1152981371,0.0674449876,-0.7563953996
0.1139954180,0.0691356882,-0.7567159534
0.1509679109,-0.1749207973,-0.7254495025
0.1509679109,-0.1749207973,-0.7254495025
-3.1239395142,-2.5238668919,-4.7091355324
-3.1239395142,-2.5238668919,-4.7091355324
0.5511156917,0.9962523580,-0.1944081187
0.4845461547,1.1306189299,-0.2227842808
0.6601040959,0.8153103590,0.0777079985
0.6360763311,0.7972927690,0.0659617409
0.6304472685,0.7976538539,0.0696064979
0.6304472685,0.7976538539,0.0696064979
0.6867179275,0.8058736324,0.1400372088
0.6867179275,0.8058736324,0.1400372088
0.6481820345,0.7936178446,0.0936930254
0.6199243665,0.7930998206,0.0592504777
0.6199243665,0.7930998206,0.0592504777
0.6399419904,0.7923372388,0.0948290825
0.6644840837,0.7976973057,0.1255399585
0.6272840500,0.7809834480,0.0950173587
0.5495712757,0.7440026402,0.0120697599
0.5495712757,0.7440026402,0.0120697599
0.5561487675,0.7399235964,0.0215646178
0.5561487675,0.7399235964,0.0215646178
0.5471732616,0.7388310432,0.0136797074
1.0771099329,0.4150305688,0.7266948223
0.6115232110,0.7696738839,0.0966761559
0.5707840919,0.7488022447,0.0472244658
0.5589933395,0.7304722667,0.0368039310
0.6046717167,0.7528722286,0.0946509987
0.6088091731,0.7634546757,0.0990969762
0.5442347527,0.7448009253,0.0211716350
0.6114997864,0.7797174454,0.1248442605
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-1.2950656414,-1.1601551771,-2.1545264721
-0.8276440501,-0.6172475815,-1.5603542328
-1.2950656414,-1.1601551771,-2.1545264721
0.8402970433,0.4226198792,0.7866210938
0.8402970433,0.4226198792,0.7866210938
0.8173204064,0.4197337925,0.7585700750
0.8362115026,0.4235332608,0.7892025709
0.2357856035,0.7953308821,-0.4732052684
0.4834500849,0.1765985936,-0.0177783184
0.3469288349,0.4771948457,-0.2471833676
0.3330132663,0.5029569268,-0.2681167424
0.4698000252,0.2052270025,-0.0283842161
0.4670929313,0.2063494325,-0.0290864911
0.4670929313,0.2063494325,-0.0290864911
0.4667372704,0.2060880065,-0.0294103250
0.4667372704,0.2060880065,-0.0294103250
0.3419007063,0.4803212881,-0.2442938387
0.3286765218,0.5032379031,-0.2652547956
0.3286765218,0.5032379031,-0.2652547956
0.3313885331,0.4894710481,-0.2582361102
0.3269266486,0.5060450435,-0.2660329342
0.3350567520,0.4838418067,-0.2439044416
0.3289552629,0.4922313988,-0.2532907724
0.3285360038,0.4921506345,-0.2452432662
0.3285360038,0.4921506345,-0.2452432662
0.3197040856,0.4955278635,-0.2549637556
0.3183845580,0.4825435579,-0.2540271878
0.3150088191,0.5020693541,-0.2521416545
0.3150088191,0.5020693541,-0.2521416545
0.3108319640,0.5066675544,-0.2583235502
0.3088450134,0.5021353960,-0.2571837604
0.3159230947,0.4833403230,-0.2411538661
0.3116371632,0.4941068888,-0.2485412955
0.3181708753,0.4776219428,-0.2339969575
0.3156374693,0.4801958501,-0.2372673303
0.3006193042,0.5011549592,-0.2575601935
0.2971903980,0.5015406013,-0.2543011010
