-0.0064878021,0.0492622703,0.2338064611
-0.0065695453,0.0491929054,0.2341049910
-0.0064290250,0.0493309535,0.2335349023
-0.1414230764,0.1568682641,0.6397944689
0.2010562569,0.3540304899,-0.9133667350
0.2010562569,0.3540304899,-0.9133667350
0.1528241634,0.3631175756,-0.6472399235
0.3923579156,0.6154915094,-1.9395278692
0.2010562569,0.3540304899,-0.9133667350
0.2010562569,0.3540304899,-0.9133667350
0.2010562569,0.3540304899,-0.9133667350
0.2010562569,0.3540304899,-0.9133667350
1.5862863064,0.9271586537,-10.5649948120
1.7515995502,0.9633085132,-11.7051048279
0.2010562569,0.3540304899,-0.9133667350
0.0485078618,0.5900248885,0.0582102612
0.0516749658,0.5915414691,0.0394453891
0.0486405157,0.5900945067,0.0577720739
0.0549285524,0.5927589536,0.0226762518
0.0487456433,0.5901589990,0.0574136600
0.0668051243,0.5540215373,-0.1016441360
0.0486913323,0.5901253819,0.0575993694
0.0487258360,0.5901471376,0.0574809276
0.0982955843,0.4551325738,-0.4115992188
0.0519089103,0.5916090608,0.0387404896
0.0519217178,0.5916010737,0.0387179330
0.0505484901,0.5910575986,0.0460795052
0.0514053963,0.5913528204,0.0403897464
0.0513829589,0.5913341641,0.0404748395
0.0513424538,0.5913003087,0.0406300724
0.0853145272,0.5893309712,-0.1306866705
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.3456887901,0.7240549922,-0.8997148275
0.1133250743,0.6131889224,-0.1892396957
0.3456887901,0.7240549922,-0.8997148275
-0.0455710292,0.5274107456,0.2725777030
0.9184180498,1.0306507349,-2.5609607697
0.2600160837,0.6207736731,-0.8424884677
0.5180672407,0.7798542976,-1.5162314177
0.8480128050,0.9863052368,-2.3792173862
0.5415756106,0.7949061394,-1.5759341717
0.9081870914,1.1712454557,-2.3935441971
-0.0525199808,0.1341347992,-0.0753645748
0.0640257001,0.3043338954,-0.3943267167
0.3978314400,0.7225859761,-1.3364104033
0.0867063925,0.3353072107,-0.4238735735
0.0878428593,0.3363111019,-0.4273895025
-0.0130045572,0.3094955683,-0.3812553585
0.5997285247,0.7632808685,-1.9286650419
-0.0138096726,0.3089155555,-0.3792538047
0.0612787418,0.2992519438,-0.3893912733
0.5292164087,0.7517827749,-1.7183445692
0.5293142200,0.7515334487,-1.7184312344
0.5296131372,0.7507456541,-1.7187068462
0.5295765996,0.7508388758,-1.7186745405
0.5296923518,0.7505182624,-1.7187876701
0.5300652981,0.7494324446,-1.7191736698
0.5303380489,0.7485600114,-1.7194880247
0.5304872990,0.7480618954,-1.7196685076
0.5305236578,0.7479189038,-1.7197213173
0.6042460203,0.7616446614,-1.9508507252
0.5777705312,0.7500004768,-1.8818764687
0.5777712464,0.7499945164,-1.8818804026
0.5777744651,0.7499582171,-1.8819040060
0.5777756572,0.7499392033,-1.8819166422
0.5777798295,0.7498846054,-1.8819526434
0.5777804255,0.7498804331,-1.8819553852
0.6042026281,0.7618390918,-1.9507136345
0.5777683854,0.7501109242,-1.8818033934
0.5777701735,0.7500039339,-1.8818742037
0.5777707696,0.7499973178,-1.8818786144
0.5777723193,0.7499814034,-1.8818888664
0.6352163553,0.7784445286,-2.0075581074
0.5777742267,0.7499620318,-1.8819013834
0.5777745247,0.7499533892,-1.8819072247
0.5777846575,0.7498491406,-1.8819755316
0.5777853727,0.7498445511,-1.8819785118
0.5777860880,0.7498405576,-1.8819808960
0.5777866840,0.7498357296,-1.8819842339
0.5777943730,0.7497922182,-1.8820116520
0.5777952671,0.7497867942,-1.8820151091
0.6041592956,0.7620329261,-1.9505769014
0.5777639747,0.7501543760,-1.8817760944
0.5777714252,0.7500797510,-1.8818231821
0.5777707100,0.7500886917,-1.8818174601
0.5777897835,0.7498199940,-1.8819940090
0.5777906179,0.7498168349,-1.8819960356
0.5777920485,0.7498071194,-1.8820019960
0.5777931213,0.7497973442,-1.8820085526
0.3651410341,1.3395010233,-1.5912704468
0.3649375737,1.3405548334,-1.5908241272
0.4797329903,0.8655596972,-1.7538770437
0.3647747934,1.3414545059,-1.5904299021
0.3644827306,1.3430510759,-1.5897341967
0.3643400073,1.3438525200,-1.5893801451
0.4796948731,0.8655542731,-1.7538095713
